Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
13 Dhaba,Ganesh Jagwan,paneer paratha's paneer was not good,2,4 Reviews,8/26/2018 18:59,0,,"{'food': ['paneer paratha'], 'drink': []}"
13 Dhaba,Sreejan Shrivastava,burnt naan,2,"2 Reviews , 2 Followers",8/26/2018 16:05,0,,"{'food': ['burnt naan'], 'drink': []}"
13 Dhaba,Sankalp Chokkarapu,"Got to know about this by watching uber eats vedio and mouth publicity. Perfect place for a punjabi family and AUTHENTIC punjabi food lovers.

The paneer tikka I had here is the Best I ever had till date, it was totally cooked and servered with butter over. Paratas are huge enought to serve one and tests your appettite, stuffing is very good served with butter over and masala ratia.
Reccommend to go with a group so that you can taste all togeather.

Combos and different rice items available. Special 10% discount for bicycle and bullet riders. Self service so get your food own service is too good the person treat with huge respect. Worth visiting the place.",4,"144 Reviews , 1089 Followers",8/22/2018 21:27,4,,"{'food': ['paneer tikka', 'paratas', 'masala ratia'], 'drink': []}"
13 Dhaba,Arpit Shrivastava,Quantity of the food is very less for a single person.,2,"1 Review , 1 Follower",8/22/2018 15:43,0,,"{'food': ['Quantity of the food is very less for a single person'], 'drink': []}"
13 Dhaba,Subhankar Pattnaik,The Paneer curry & Jeera rice was super awesome. I still cannot forget the taste. Thanks for the treat. Veggie folks do visit the restaurant.,5,"11 Reviews , 8 Followers",8/22/2018 11:10,0,,"{'food': ['Paneer curry', 'Jeera rice'], 'drink': []}"
13 Dhaba,Medhavi,D,5,1 Review,8/21/2018 15:30,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
13 Dhaba,Mukesh Gain,Ordered butter naan.. Completely jalgayaaa and very very difficult to chew and eat.. Not at all goood...Panner makhani is also not al good..,2,"1 Review , 1 Follower",8/19/2018 19:52,0,,"{'food': ['butter naan', 'panner makhani'], 'drink': []}"
13 Dhaba,Shristi,"I ordered dal makhni , garlic naan and butter roti... It wasn't good at all. It tasted a bit sour.. Like a stale food. Roti n naan were hard to chew.",1,1 Review,8/19/2018 14:51,0,,"{'food': ['dal makhni', 'garlic naan', 'butter roti'], 'drink': []}"
13 Dhaba,Saket Natrajan,Food was good,4,2 Reviews,8/16/2018 15:28,0,,"{'food': ['Food was good'], 'drink': []}"
13 Dhaba,Ishita Narain,Have ordered from this place a couple of times and I must say that I have not had better alu parathas in Hyderabad than what they serve here. They are filled in so generously (unlike most places) that you can literally see small chunks of potatoes falling from them.,4,"96 Reviews , 353 Followers",8/15/2018 5:09,0,,"{'food': ['alu parathas'], 'drink': []}"
13 Dhaba,Abhinitamasih5,Fast delivery and taste is really superb,5,"1 Review , 1 Follower",8/11/2018 15:42,0,,"{'food': ['fast delivery', 'taste'], 'drink': []}"
13 Dhaba,Victojayasish Paul,very good guy thank you.,5,"1 Review , 28 Followers",8/9/2018 16:12,0,,"{'food': ['very good guy'], 'drink': ['thank you']}"
13 Dhaba,Priyanka Mantri,good,5,"2 Reviews , 3 Followers",8/7/2018 22:32,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
13 Dhaba,Ganesh Jagwan,dont lije masala rayta,4,4 Reviews,8/7/2018 21:25,0,,"{'food': ['masala', 'rayta'], 'drink': []}"
13 Dhaba,Ksaigoud,good,5,"3 Reviews , 2 Followers",8/4/2018 23:45,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Vignesh Thyagarajan,"Very bad taste including Vegetarian and Non-Vegetarian. Deserts were stale. Paneer was like rubber. AC was not working, and very bad service...",1,"1 Review , 1 Follower",5/22/2019 14:16,0,,"{'food': ['Vegetarian', 'Non-Vegetarian'], 'drink': ['Deserts', 'Paneer']}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Sheeny Yadav,"This one's simple. They have great food, be it whichever cuisine. Especially the starters and my favorite Thai curry. However, they could work on the service. I have been here multiple times. One time we kept waiting for a waiter and nobody was willing to turn up and the other time we got there at 10 pm, and they were trying to get us out the minute we entered, by insisting it will be last order, would we prefer takeaway, so on so forth and this is when they were serving quite a good number of tables.
Full marks on food, none on service. Ambience is that of a typical restaurant in a fancy hotel (you know what I mean).",4,"15 Reviews , 20 Followers",5/18/2019 23:58,0,,"{'food': ['great food', 'starters', 'Thai curry'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Vino Kumar,Worst experience with this hotel. Food taste was very bad. No attention from servers. We even doesn't know that there are rotis and icecream. No one bothered to serve. Only peanuts was good among all the food. But for peanuts 1000 bugs is too much. And most special thing is a tile from wall fell down where a customer missed it in a inch. Plz don't sit at the last.,1,"1 Review , 2 Followers",5/15/2019 16:47,0,,"{'food': ['rotis', 'icecream'], 'drink': ['peanuts']}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Shubham Jain,"Not recommended for sure.. Average quality and highly overpriced. Took eternity to serve chapati, that too cold ones.. Desserts were good as they have menu options.
Overall disappointed.",1,"1 Review , 37 Followers",5/15/2019 15:00,0,,"{'food': ['chapati', 'desserts'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Sachin Goel,Bad experience.. Food is fine but their AC is not working and staff says this is out of their control. We were sweating. Didn't expected this from such reputed restaurant.,2,"1 Review , 1 Follower",5/15/2019 14:27,0,,"{'food': ['Food is fine'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Gautham Maheswaran,"Went to this amazing place quite sometime back. It's a very pretty, romantic place for a fine dining experience.

Great food, service and hospitality. They had live music elate the already beautiful and well lit ambience! I'd suggest a dinner at this place with your close ones! Better to reserve a table in advance.

Lovely taste in food. Delicious mushroom soup and the Quattro Formaggi is a wonderful burst of different cheeses in your mouth! Loved the appetizers and desserts as well.

Must try: Forest mushroom soup, Crispy corn pepper salt, Quattro Formaggi, Tiramisu

Would actually give it a 4.5/5",4,"52 Reviews , 123 Followers",5/14/2019 14:45,0,,"{'food': ['Forest mushroom soup', 'Crispy corn pepper salt', 'Quattro Formaggi', 'Tiramisu'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Sumit Routray,"Awesome white sauce pasta and chicken pizza. Great place to go. Been here multiple times, pasta is consistently amazing to eat. Plus Zomato gold is great plus.",5,"5 Reviews , 9 Followers",5/12/2019 15:53,0,,"{'food': ['pasta', 'pizza'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Mandar Gorade,"Had a lovely experience with my daughter at Jonathan's kitchen once again. We love to eat at this place as it has as awesome menu.

We are very happy with the service provided was Yamuna. As she helped in customizing the dishes for my daughter. Thanks",5,1 Review,5/9/2019 14:27,0,,"{'food': ['dish', 'dish', 'dish'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Harsh Kohli,Very good food and service. Butter garlic prawns are particularly good. Staff (in particular a lady named Yamuna) was very polite and helpful.,5,"1 Review , 6 Followers",5/2/2019 22:20,0,,"{'food': ['Butter garlic prawns'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,JagmanNit,"Visited with family for dinner on a special occasion.
The valet parking was a relief.
Unfortunately there was no maitre'd and we had to seat ourselves.
The ambience was great - I loved the light colours and bright lighting as it put a positive spin on the evening.

The food was really good. The sushi (even the veg variant) was worth trying and the starters and ravioli was superb.

Service however was lacking on all parameters. It was cold and inefficient. It was a real struggle to get the attention of waiters and when we finally did, they seemed perpetually annoyed and unwilling to help us out (couple of women in particular - could not catch their names). The billing too took an unreasonable amount of time.

The food here is great, but the low service standards compelled me to restrict the rating to 3. Quite unfortunate since this place has the potential to be a great restaurant.

Will we return? Perhaps not in the near future - the only reason we would return at some point would be Zomato Gold on the food.",3,"13 Reviews , 11 Followers",5/1/2019 15:06,0,,"{'food': ['sushi', 'starters', 'ravioli'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Sujoy Deb,"Been to this place twice-once with friends and ordered ala carte and other with collegues for a buffet- loved both the experiences. The food here is really good.Unlike others, I will start with the dessert-love their creme brule the best and followed by their baked cheesecakes..Have tried their chickn burgers, pizzas and thai cuisine as well--i loved the burgers the best, followed by Thai curry..Buffet was less impressive than ala carte but was happy with the variety-whic included Hyderabadi cuisine apart form meditteranean...must place to visit in Hydereabad.",4,"113 Reviews , 1569 Followers",4/30/2019 22:30,0,,"{'food': ['ala carte', 'buffet', 'Hyderabadi cuisine', 'Mediterranean cuisine'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Divya Sriram,"Went for lunch with friends...ala carte. Liked the ambience,though it was really far to get to!! We had the Caesar salad, which was fresh and could have used a bit more seasoning; Pizza arabiata-really nice, crust thin and ingredients fresh and tasty! Penne pasta-chicken was also good, though the chicken seemed dry. The best dish was Thai green curry vegetables which was served with a jasmine rice-the best ever flavours-a must try!! Now coming to the desserts- we had the philadelphia cheese cake baked-nice plating but cheesecake can be improved significantly. Creme brule was good--loved the crispy carmelized sugar crust.
There was a lot of crowd and it took us a long time to get our orders. Overall it was a nice experience, hope to have a better one next time.",3,"101 Reviews , 1524 Followers",4/30/2019 18:09,0,,"{'food': ['Caesar salad', 'Pizza arabiata', 'Penne pasta', 'Thai green curry vegetables'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Prateek Shankar,"I think there is no point of taking a buffet here. I took a buffet for the purpose of having mutton curry; but it was spoilt. Hence, there was no benefit from paying 2000 for 2 people.

I took this plate like this. I left this plate like this.",1,"9 Reviews , 8 Followers",4/27/2019 23:02,1,,
Jonathan's Kitchen - Holiday Inn Express & Suites,Surya Tej Kanuri,"*over rated? I feel it is. Desserts are good*

Food -3/7
Ambiance -3/7
Service -2/7
VFM - 2/7

Jonathan kitchen had been on my check list for quite some time.. I was very happy when we finally went over a weekend for the buffet..

The early impressions were not great as it seemed very crowded and the ambiance wasnt bright which aroused a non positive vibe.. As we dint want to Go to another restaurant at that time.. We proceeded to have the buffet..

Except for the desserts section which was huge, I was disappointed with the overall quality of the food.. The taste want great and at the same time, the meat had a lot of bones.. service was bad.. There was always a shortage of plates and the dessert spoon they gave me was the highlight of the whole experience.. 🤣",2,"201 Reviews , 390 Followers",4/24/2019 1:17,3,,"{'food': ['desserts'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Jayaram K,"This is by far the best buffet option on weekdays.

The spread is wonderful and quite enjoyable for vegetarians. I loved the pizza and some of the continental starters.

The main course options were also wonderfully flavorful.

And the desert spread also had more than a dozen options.

Not for the weight watchers :)",5,"24 Reviews , 15 Followers",4/20/2019 13:22,0,,"{'food': ['pizza', 'continental starters'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Vipul Modi,"A great place for pleasant evening dinner, not too noisy.

We ordered a pizza and risotto, pizza was great lots of veggies and nice crispy crust. Risotto was nice and had good texture, not an expert on risotto but liked it overall.

Quality of service is really good though very few people know details about the menu like which dishes are recommended etc.

Ambience 5/5
Food 5/5
Service 5/5",5,"15 Reviews , 84 Followers",4/18/2019 11:07,0,,"{'food': ['pizza', 'risotto'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Navin Krishna Ambati,"Heard a lot about this place and many suggested that it’s a must try. I finally tried this and it was a LIT. They have a very interesting a la carte menu with food from different cuisines.

The ambiance good and pretty much similar to any fine dining restaurant except wobbling chairs.

I found service quite quick and clean. Food was brought to table right on time. The quantity of the dishes served did justice to the term value for money.

Everything I tried were perfectly done and delivered.

Chicken Peking Style, Peri Peri Chicken breast, Fish and Chips, Crispy Veg Uramaki (Sushi).",4,"21 Reviews , 36 Followers",4/17/2019 18:23,3,,"{'food': ['Chicken Peking Style', 'Fish and Chips', 'Crispy Veg Uramaki (Sushi)'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Riz & Shanky,"I was invited to this place by one of my friends to have a dinner and experience the hospitality that Jonathan's kitchen provide.

Let me talk about the ambience , the place is very well designed and Maintained. The lighting at the place is very warm and cosy. perfect place to have a romantic outing as well as family time.

Now coming to food , for the starters we ordered tiger prawns , butter garlic prawns , mutton sikampuri kebab, crispy corn.

Out of all the butter garlic prawns were the highlight. I'd go back to this place just for butter garlic prawns.

For the main course we ordered beef steak and rice and dal tadka, though I am not a fan of beef and I don't eat , my friends told that it was too good. Dal tadka was awesome.

Overall this is a perfect place to have dinner and lunch , I'd definately recommend this.",5,"74 Reviews , 97 Followers",4/16/2019 10:47,14,,"{'food': ['tiger prawns', 'butter garlic prawns', 'mutton sikampuri kebab', 'crispy corn'], 'drink': []}"
